RDMA MTP: Optimizing for 256 threads
[client hand_send] t=7115071326 ns reqId=2000054 size=10B client_node_id=2
[server hand_recv] t=7115073564 ns reqId=2000054 size=10B client_node_id=2
[server resp_send] t=7115079918 ns reqId=6000053 size=41B client_node_id=6
[server resp_send] t=7115082890 ns reqId=8000053 size=41B client_node_id=8
[client resp_recv] t=7115083344 ns reqId=6000053 size=41B client_node_id=6
[client hand_send] t=7115083344 ns reqId=6000053 size=10B client_node_id=6
[server resp_send] t=7115085862 ns reqId=10000053 size=41B client_node_id=10
[client resp_recv] t=7115086316 ns reqId=8000053 size=41B client_node_id=8
[client hand_send] t=7115086316 ns reqId=8000053 size=10B client_node_id=8
[server hand_recv] t=7115086678 ns reqId=6000053 size=10B client_node_id=6
[server resp_send] t=7115088834 ns reqId=7000053 size=41B client_node_id=7
[client resp_recv] t=7115089288 ns reqId=10000053 size=41B client_node_id=10
[client hand_send] t=7115089288 ns reqId=10000053 size=10B client_node_id=10
[server hand_recv] t=7115089650 ns reqId=8000053 size=10B client_node_id=8
[server resp_send] t=7115091806 ns reqId=9000053 size=41B client_node_id=9
[client resp_recv] t=7115092260 ns reqId=7000053 size=41B client_node_id=7
[client hand_send] t=7115092260 ns reqId=7000053 size=10B client_node_id=7
[server hand_recv] t=7115092622 ns reqId=10000053 size=10B client_node_id=10
[server resp_send] t=7115094778 ns reqId=11000053 size=41B client_node_id=11
[client resp_recv] t=7115095232 ns reqId=9000053 size=41B client_node_id=9
[client hand_send] t=7115095232 ns reqId=9000053 size=10B client_node_id=9
[server hand_recv] t=7115095594 ns reqId=7000053 size=10B client_node_id=7
[server resp_send] t=7115097750 ns reqId=6000054 size=41B client_node_id=6
[client resp_recv] t=7115098204 ns reqId=11000053 size=41B client_node_id=11
[client hand_send] t=7115098204 ns reqId=11000053 size=10B client_node_id=11
[server hand_recv] t=7115098566 ns reqId=9000053 size=10B client_node_id=9
[server resp_send] t=7115100674 ns reqId=8000054 size=41B client_node_id=8
[client resp_recv] t=7115101176 ns reqId=6000054 size=41B client_node_id=6
[client hand_send] t=7115101176 ns reqId=6000054 size=10B client_node_id=6
[server hand_recv] t=7115101538 ns reqId=11000053 size=10B client_node_id=11
[server resp_send] t=7115103598 ns reqId=10000054 size=41B client_node_id=10
[client resp_recv] t=7115104100 ns reqId=8000054 size=41B client_node_id=8
[client hand_send] t=7115104100 ns reqId=8000054 size=10B client_node_id=8
[server hand_recv] t=7115104510 ns reqId=6000054 size=10B client_node_id=6
[server resp_send] t=7115106570 ns reqId=7000054 size=41B client_node_id=7
[client resp_recv] t=7115107024 ns reqId=10000054 size=41B client_node_id=10
[client hand_send] t=7115107024 ns reqId=10000054 size=10B client_node_id=10
[server hand_recv] t=7115107434 ns reqId=8000054 size=10B client_node_id=8
[server resp_send] t=7115109542 ns reqId=9000054 size=41B client_node_id=9
[client resp_recv] t=7115109996 ns reqId=7000054 size=41B client_node_id=7
[client hand_send] t=7115109996 ns reqId=7000054 size=10B client_node_id=7
[server hand_recv] t=7115110358 ns reqId=10000054 size=10B client_node_id=10
[server resp_send] t=7115112514 ns reqId=11000054 size=41B client_node_id=11
[client resp_recv] t=7115112968 ns reqId=9000054 size=41B client_node_id=9
[client hand_send] t=7115112968 ns reqId=9000054 size=10B client_node_id=9
[server hand_recv] t=7115113330 ns reqId=7000054 size=10B client_node_id=7
[client resp_recv] t=7115115940 ns reqId=11000054 size=41B client_node_id=11
[client hand_send] t=7115115940 ns reqId=11000054 size=10B client_node_id=11
[server hand_recv] t=7115116302 ns reqId=9000054 size=10B client_node_id=9
[server resp_send] t=7115118468 ns reqId=4000055 size=41B client_node_id=4
[server hand_recv] t=7115119274 ns reqId=11000054 size=10B client_node_id=11
[client resp_recv] t=7115119610 ns reqId=4000055 size=41B client_node_id=4
[client hand_send] t=7115119610 ns reqId=4000055 size=10B client_node_id=4
[server hand_recv] t=7115120752 ns reqId=4000055 size=10B client_node_id=4
[server resp_send] t=7115121392 ns reqId=4000056 size=41B client_node_id=4
[client resp_recv] t=7115122534 ns reqId=4000056 size=41B client_node_id=4
[client hand_send] t=7115122534 ns reqId=4000056 size=10B client_node_id=4
[server hand_recv] t=7115123676 ns reqId=4000056 size=10B client_node_id=4
[server rdma_send] t=7115208944 ns reqId=5000053 size=921608B client_node_id=5
[server rdma_send] t=7115211868 ns reqId=3000053 size=921608B client_node_id=3
[server rdma_send] t=7115214792 ns reqId=5000054 size=921608B client_node_id=5
[server rdma_send] t=7115217716 ns reqId=1000054 size=921608B client_node_id=1
[server rdma_send] t=7115220640 ns reqId=3000054 size=921608B client_node_id=3
[server rdma_send] t=7115223564 ns reqId=2000054 size=921608B client_node_id=2
[server rdma_send] t=7115236678 ns reqId=6000053 size=921608B client_node_id=6
[server rdma_send] t=7115239650 ns reqId=8000053 size=921608B client_node_id=8
[server rdma_send] t=7115242622 ns reqId=10000053 size=921608B client_node_id=10
[server rdma_send] t=7115245594 ns reqId=7000053 size=921608B client_node_id=7
[server rdma_send] t=7115248566 ns reqId=9000053 size=921608B client_node_id=9
[server rdma_send] t=7115251538 ns reqId=11000053 size=921608B client_node_id=11
[server rdma_send] t=7115254510 ns reqId=6000054 size=921608B client_node_id=6
[server rdma_send] t=7115257434 ns reqId=8000054 size=921608B client_node_id=8
[server rdma_send] t=7115260358 ns reqId=10000054 size=921608B client_node_id=10
[server rdma_send] t=7115263330 ns reqId=7000054 size=921608B client_node_id=7
[server rdma_send] t=7115266302 ns reqId=9000054 size=921608B client_node_id=9
[server rdma_send] t=7115269274 ns reqId=11000054 size=921608B client_node_id=11
[server rdma_send] t=7115270752 ns reqId=4000055 size=921608B client_node_id=4
[server rdma_send] t=7115273676 ns reqId=4000056 size=921608B client_node_id=4
[server resp_send] t=7116759028 ns reqId=1000055 size=41B client_node_id=1
[server resp_send] t=7116766266 ns reqId=2000055 size=41B client_node_id=2
[client resp_recv] t=7116803588 ns reqId=1000055 size=41B client_node_id=1
[client hand_send] t=7116803588 ns reqId=1000055 size=10B client_node_id=1
[client resp_recv] t=7116803659 ns reqId=2000055 size=41B client_node_id=2
[client hand_send] t=7116803659 ns reqId=2000055 size=10B client_node_id=2
[server hand_recv] t=7116805826 ns reqId=1000055 size=10B client_node_id=1
[server hand_recv] t=7116805920 ns reqId=2000055 size=10B client_node_id=2
[server rdma_send] t=7116955826 ns reqId=1000055 size=921608B client_node_id=1
[server rdma_send] t=7116955920 ns reqId=2000055 size=921608B client_node_id=2
[client rdma_recv] t=7131295552 ns reqId=5000053 size=921608B client_node_id=5
[client req_send] t=7131298052 ns reqId=5000055 size=17B client_node_id=5
[client rdma_recv] t=7131299866 ns reqId=3000053 size=921608B client_node_id=3
[server req_recv] t=7131300260 ns reqId=5000055 size=17B client_node_id=5
[client rdma_recv] t=7131301400 ns reqId=5000054 size=921608B client_node_id=5
[client req_send] t=7131302366 ns reqId=3000055 size=17B client_node_id=3
[client req_send] t=7131303900 ns reqId=5000056 size=17B client_node_id=5
[client rdma_recv] t=7131304324 ns reqId=1000054 size=921608B client_node_id=1
[server req_recv] t=7131304574 ns reqId=3000055 size=17B client_node_id=3
[server req_recv] t=7131306108 ns reqId=5000056 size=17B client_node_id=5
[client req_send] t=7131306824 ns reqId=1000056 size=17B client_node_id=1
[client rdma_recv] t=7131307248 ns reqId=3000054 size=921608B client_node_id=3
[server req_recv] t=7131309032 ns reqId=1000056 size=17B client_node_id=1
[client req_send] t=7131309748 ns reqId=3000056 size=17B client_node_id=3
[client rdma_recv] t=7131310172 ns reqId=2000054 size=921608B client_node_id=2
[server req_recv] t=7131311956 ns reqId=3000056 size=17B client_node_id=3
[client req_send] t=7131312672 ns reqId=2000056 size=17B client_node_id=2
[server req_recv] t=7131314880 ns reqId=2000056 size=17B client_node_id=2
[client rdma_recv] t=7131319944 ns reqId=6000053 size=921608B client_node_id=6
[client req_send] t=7131322444 ns reqId=6000055 size=17B client_node_id=6
[client rdma_recv] t=7131322868 ns reqId=8000053 size=921608B client_node_id=8
[client req_send] t=7131325368 ns reqId=8000055 size=17B client_node_id=8
[server req_recv] t=7131325756 ns reqId=6000055 size=17B client_node_id=6
[client rdma_recv] t=7131325840 ns reqId=10000053 size=921608B client_node_id=10
[client req_send] t=7131328340 ns reqId=10000055 size=17B client_node_id=10
[server req_recv] t=7131328680 ns reqId=8000055 size=17B client_node_id=8
[client rdma_recv] t=7131328764 ns reqId=7000053 size=921608B client_node_id=7
[client req_send] t=7131331264 ns reqId=7000055 size=17B client_node_id=7
[server req_recv] t=7131331652 ns reqId=10000055 size=17B client_node_id=10
[client rdma_recv] t=7131331784 ns reqId=9000053 size=921608B client_node_id=9
[client req_send] t=7131334284 ns reqId=9000055 size=17B client_node_id=9
[server req_recv] t=7131334576 ns reqId=7000055 size=17B client_node_id=7
[client rdma_recv] t=7131334756 ns reqId=11000053 size=921608B client_node_id=11
[client req_send] t=7131337256 ns reqId=11000055 size=17B client_node_id=11
[client rdma_recv] t=7131337406 ns reqId=4000055 size=921608B client_node_id=4
[server req_recv] t=7131337596 ns reqId=9000055 size=17B client_node_id=9
[client rdma_recv] t=7131337728 ns reqId=6000054 size=921608B client_node_id=6
[client req_send] t=7131339906 ns reqId=4000057 size=17B client_node_id=4
[client req_send] t=7131340228 ns reqId=6000056 size=17B client_node_id=6
[client rdma_recv] t=7131340378 ns reqId=4000056 size=921608B client_node_id=4
[server req_recv] t=7131340568 ns reqId=11000055 size=17B client_node_id=11
[client rdma_recv] t=7131340700 ns reqId=8000054 size=921608B client_node_id=8
[server req_recv] t=7131341010 ns reqId=4000057 size=17B client_node_id=4
[client req_send] t=7131342878 ns reqId=4000058 size=17B client_node_id=4
[client req_send] t=7131343200 ns reqId=8000056 size=17B client_node_id=8
[server req_recv] t=7131343540 ns reqId=6000056 size=17B client_node_id=6
[client rdma_recv] t=7131343624 ns reqId=10000054 size=921608B client_node_id=10
[server req_recv] t=7131343982 ns reqId=4000058 size=17B client_node_id=4
[client req_send] t=7131346124 ns reqId=10000056 size=17B client_node_id=10
[server req_recv] t=7131346512 ns reqId=8000056 size=17B client_node_id=8
[client rdma_recv] t=7131346548 ns reqId=7000054 size=921608B client_node_id=7
[client req_send] t=7131349048 ns reqId=7000056 size=17B client_node_id=7
[server req_recv] t=7131349436 ns reqId=10000056 size=17B client_node_id=10
[client rdma_recv] t=7131349472 ns reqId=9000054 size=921608B client_node_id=9
[client req_send] t=7131351972 ns reqId=9000056 size=17B client_node_id=9
[server req_recv] t=7131352360 ns reqId=7000056 size=17B client_node_id=7
[client rdma_recv] t=7131352444 ns reqId=11000054 size=921608B client_node_id=11
[client req_send] t=7131354944 ns reqId=11000056 size=17B client_node_id=11
[server req_recv] t=7131355284 ns reqId=9000056 size=17B client_node_id=9
[server req_recv] t=7131358256 ns reqId=11000056 size=17B client_node_id=11
[client rdma_recv] t=7131530094 ns reqId=1000055 size=921608B client_node_id=1
[client req_send] t=7131532594 ns reqId=1000057 size=17B client_node_id=1
[server req_recv] t=7131534802 ns reqId=1000057 size=17B client_node_id=1
[client rdma_recv] t=7131537332 ns reqId=2000055 size=921608B client_node_id=2
[client req_send] t=7131539832 ns reqId=2000057 size=17B client_node_id=2
[server req_recv] t=7131542040 ns reqId=2000057 size=17B client_node_id=2
[server resp_send] t=7381300260 ns reqId=5000055 size=41B client_node_id=5
[client resp_recv] t=7381302544 ns reqId=5000055 size=41B client_node_id=5
[client hand_send] t=7381302544 ns reqId=5000055 size=10B client_node_id=5
[server resp_send] t=7381304574 ns reqId=3000055 size=41B client_node_id=3
[server hand_recv] t=7381304782 ns reqId=5000055 size=10B client_node_id=5
[server resp_send] t=7381306108 ns reqId=5000056 size=41B client_node_id=5
[client resp_recv] t=7381306858 ns reqId=3000055 size=41B client_node_id=3
[client hand_send] t=7381306858 ns reqId=3000055 size=10B client_node_id=3
[client resp_recv] t=7381308392 ns reqId=5000056 size=41B client_node_id=5
[client hand_send] t=7381308392 ns reqId=5000056 size=10B client_node_id=5
[server resp_send] t=7381309032 ns reqId=1000056 size=41B client_node_id=1
[server hand_recv] t=7381309096 ns reqId=3000055 size=10B client_node_id=3
[server hand_recv] t=7381310630 ns reqId=5000056 size=10B client_node_id=5
[client resp_recv] t=7381311316 ns reqId=1000056 size=41B client_node_id=1
[client hand_send] t=7381311316 ns reqId=1000056 size=10B client_node_id=1
[server resp_send] t=7381311956 ns reqId=3000056 size=41B client_node_id=3
[server hand_recv] t=7381313554 ns reqId=1000056 size=10B client_node_id=1
[client resp_recv] t=7381314240 ns reqId=3000056 size=41B client_node_id=3
[client hand_send] t=7381314240 ns reqId=3000056 size=10B client_node_id=3
[server resp_send] t=7381314880 ns reqId=2000056 size=41B client_node_id=2
[server hand_recv] t=7381316478 ns reqId=3000056 size=10B client_node_id=3
[client resp_recv] t=7381317164 ns reqId=2000056 size=41B client_node_id=2
[client hand_send] t=7381317164 ns reqId=2000056 size=10B client_node_id=2
[server hand_recv] t=7381319402 ns reqId=2000056 size=10B client_node_id=2
[server resp_send] t=7381325756 ns reqId=6000055 size=41B client_node_id=6
[server resp_send] t=7381328680 ns reqId=8000055 size=41B client_node_id=8
[client resp_recv] t=7381329182 ns reqId=6000055 size=41B client_node_id=6
[client hand_send] t=7381329182 ns reqId=6000055 size=10B client_node_id=6
[server resp_send] t=7381331652 ns reqId=10000055 size=41B client_node_id=10
[client resp_recv] t=7381332106 ns reqId=8000055 size=41B client_node_id=8
[client hand_send] t=7381332106 ns reqId=8000055 size=10B client_node_id=8
[server hand_recv] t=7381332516 ns reqId=6000055 size=10B client_node_id=6
[server resp_send] t=7381334576 ns reqId=7000055 size=41B client_node_id=7
[client resp_recv] t=7381335078 ns reqId=10000055 size=41B client_node_id=10
[client hand_send] t=7381335078 ns reqId=10000055 size=10B client_node_id=10
[server hand_recv] t=7381335440 ns reqId=8000055 size=10B client_node_id=8
[server resp_send] t=7381337596 ns reqId=9000055 size=41B client_node_id=9
[client resp_recv] t=7381338002 ns reqId=7000055 size=41B client_node_id=7
[client hand_send] t=7381338002 ns reqId=7000055 size=10B client_node_id=7
[server hand_recv] t=7381338412 ns reqId=10000055 size=10B client_node_id=10
[server resp_send] t=7381340568 ns reqId=11000055 size=41B client_node_id=11
[server resp_send] t=7381341010 ns reqId=4000057 size=41B client_node_id=4
[client resp_recv] t=7381341022 ns reqId=9000055 size=41B client_node_id=9
[client hand_send] t=7381341022 ns reqId=9000055 size=10B client_node_id=9
[server hand_recv] t=7381341336 ns reqId=7000055 size=10B client_node_id=7
[client resp_recv] t=7381342152 ns reqId=4000057 size=41B client_node_id=4
[client hand_send] t=7381342152 ns reqId=4000057 size=10B client_node_id=4
[server hand_recv] t=7381343294 ns reqId=4000057 size=10B client_node_id=4
[server resp_send] t=7381343540 ns reqId=6000056 size=41B client_node_id=6
[server resp_send] t=7381343982 ns reqId=4000058 size=41B client_node_id=4
[client resp_recv] t=7381343994 ns reqId=11000055 size=41B client_node_id=11
[client hand_send] t=7381343994 ns reqId=11000055 size=10B client_node_id=11
[server hand_recv] t=7381344356 ns reqId=9000055 size=10B client_node_id=9
[client resp_recv] t=7381345124 ns reqId=4000058 size=41B client_node_id=4
[client hand_send] t=7381345124 ns reqId=4000058 size=10B client_node_id=4
[server hand_recv] t=7381346266 ns reqId=4000058 size=10B client_node_id=4
[server resp_send] t=7381346512 ns reqId=8000056 size=41B client_node_id=8
[client resp_recv] t=7381346966 ns reqId=6000056 size=41B client_node_id=6
[client hand_send] t=7381346966 ns reqId=6000056 size=10B client_node_id=6
[server hand_recv] t=7381347328 ns reqId=11000055 size=10B client_node_id=11
[server resp_send] t=7381349436 ns reqId=10000056 size=41B client_node_id=10
[client resp_recv] t=7381349938 ns reqId=8000056 size=41B client_node_id=8
[client hand_send] t=7381349938 ns reqId=8000056 size=10B client_node_id=8
[server hand_recv] t=7381350300 ns reqId=6000056 size=10B client_node_id=6
[server resp_send] t=7381352360 ns reqId=7000056 size=41B client_node_id=7
[client resp_recv] t=7381352862 ns reqId=10000056 size=41B client_node_id=10
[client hand_send] t=7381352862 ns reqId=10000056 size=10B client_node_id=10
[server hand_recv] t=7381353272 ns reqId=8000056 size=10B client_node_id=8
[server resp_send] t=7381355284 ns reqId=9000056 size=41B client_node_id=9
[client resp_recv] t=7381355786 ns reqId=7000056 size=41B client_node_id=7
[client hand_send] t=7381355786 ns reqId=7000056 size=10B client_node_id=7
[server hand_recv] t=7381356196 ns reqId=10000056 size=10B client_node_id=10
[server resp_send] t=7381358256 ns reqId=11000056 size=41B client_node_id=11
[client resp_recv] t=7381358710 ns reqId=9000056 size=41B client_node_id=9
[client hand_send] t=7381358710 ns reqId=9000056 size=10B client_node_id=9
[server hand_recv] t=7381359120 ns reqId=7000056 size=10B client_node_id=7
[client resp_recv] t=7381361682 ns reqId=11000056 size=41B client_node_id=11
[client hand_send] t=7381361682 ns reqId=11000056 size=10B client_node_id=11
[server hand_recv] t=7381362044 ns reqId=9000056 size=10B client_node_id=9
[server hand_recv] t=7381365016 ns reqId=11000056 size=10B client_node_id=11
[server rdma_send] t=7381454782 ns reqId=5000055 size=921608B client_node_id=5
[server rdma_send] t=7381459096 ns reqId=3000055 size=921608B client_node_id=3
[server rdma_send] t=7381460630 ns reqId=5000056 size=921608B client_node_id=5
[server rdma_send] t=7381463554 ns reqId=1000056 size=921608B client_node_id=1
[server rdma_send] t=7381466478 ns reqId=3000056 size=921608B client_node_id=3
[server rdma_send] t=7381469402 ns reqId=2000056 size=921608B client_node_id=2
[server rdma_send] t=7381482516 ns reqId=6000055 size=921608B client_node_id=6
[server rdma_send] t=7381485440 ns reqId=8000055 size=921608B client_node_id=8
[server rdma_send] t=7381488412 ns reqId=10000055 size=921608B client_node_id=10
[server rdma_send] t=7381491336 ns reqId=7000055 size=921608B client_node_id=7
[server rdma_send] t=7381493294 ns reqId=4000057 size=921608B client_node_id=4
[server rdma_send] t=7381494356 ns reqId=9000055 size=921608B client_node_id=9
[server rdma_send] t=7381496266 ns reqId=4000058 size=921608B client_node_id=4
[server rdma_send] t=7381497328 ns reqId=11000055 size=921608B client_node_id=11
[server rdma_send] t=7381500300 ns reqId=6000056 size=921608B client_node_id=6
[server rdma_send] t=7381503272 ns reqId=8000056 size=921608B client_node_id=8
[server rdma_send] t=7381506196 ns reqId=10000056 size=921608B client_node_id=10
[server rdma_send] t=7381509120 ns reqId=7000056 size=921608B client_node_id=7
[server rdma_send] t=7381512044 ns reqId=9000056 size=921608B client_node_id=9
[server rdma_send] t=7381515016 ns reqId=11000056 size=921608B client_node_id=11
[server resp_send] t=7381534802 ns reqId=1000057 size=41B client_node_id=1
[server resp_send] t=7381542040 ns reqId=2000057 size=41B client_node_id=2
[client resp_recv] t=7381608993 ns reqId=1000057 size=41B client_node_id=1
[client hand_send] t=7381608993 ns reqId=1000057 size=10B client_node_id=1
[client resp_recv] t=7381609064 ns reqId=2000057 size=41B client_node_id=2
[client hand_send] t=7381609064 ns reqId=2000057 size=10B client_node_id=2
[server hand_recv] t=7381611231 ns reqId=1000057 size=10B client_node_id=1
[server hand_recv] t=7381611325 ns reqId=2000057 size=10B client_node_id=2
[server rdma_send] t=7381761231 ns reqId=1000057 size=921608B client_node_id=1
[server rdma_send] t=7381761325 ns reqId=2000057 size=921608B client_node_id=2
[client rdma_recv] t=7397686150 ns reqId=5000055 size=921608B client_node_id=5
[client req_send] t=7397688650 ns reqId=5000057 size=17B client_node_id=5
[client rdma_recv] t=7397690464 ns reqId=3000055 size=921608B client_node_id=3
[server req_recv] t=7397690858 ns reqId=5000057 size=17B client_node_id=5
[client rdma_recv] t=7397691998 ns reqId=5000056 size=921608B client_node_id=5
[client req_send] t=7397692964 ns reqId=3000057 size=17B client_node_id=3
[client req_send] t=7397694498 ns reqId=5000058 size=17B client_node_id=5
[client rdma_recv] t=7397694922 ns reqId=1000056 size=921608B client_node_id=1
[server req_recv] t=7397695172 ns reqId=3000057 size=17B client_node_id=3
[server req_recv] t=7397696706 ns reqId=5000058 size=17B client_node_id=5
[client req_send] t=7397697422 ns reqId=1000058 size=17B client_node_id=1
[client rdma_recv] t=7397697846 ns reqId=3000056 size=921608B client_node_id=3
[server req_recv] t=7397699630 ns reqId=1000058 size=17B client_node_id=1
[client req_send] t=7397700346 ns reqId=3000058 size=17B client_node_id=3
[client rdma_recv] t=7397700770 ns reqId=2000056 size=921608B client_node_id=2
[server req_recv] t=7397702554 ns reqId=3000058 size=17B client_node_id=3
[client req_send] t=7397703270 ns reqId=2000058 size=17B client_node_id=2
[client rdma_recv] t=7397704372 ns reqId=4000057 size=921608B client_node_id=4
[server req_recv] t=7397705520 ns reqId=2000058 size=17B client_node_id=2
[client req_send] t=7397706872 ns reqId=4000059 size=17B client_node_id=4
[server req_recv] t=7397707976 ns reqId=4000059 size=17B client_node_id=4
[client rdma_recv] t=7397710316 ns reqId=4000058 size=921608B client_node_id=4
[client rdma_recv] t=7397710542 ns reqId=6000055 size=921608B client_node_id=6
[client req_send] t=7397712816 ns reqId=4000060 size=17B client_node_id=4
[client req_send] t=7397713042 ns reqId=6000057 size=17B client_node_id=6
[client rdma_recv] t=7397713466 ns reqId=8000055 size=921608B client_node_id=8
[server req_recv] t=7397713920 ns reqId=4000060 size=17B client_node_id=4
[client req_send] t=7397715966 ns reqId=8000057 size=17B client_node_id=8
[server req_recv] t=7397716354 ns reqId=6000057 size=17B client_node_id=6
[client rdma_recv] t=7397716438 ns reqId=10000055 size=921608B client_node_id=10
[client req_send] t=7397718938 ns reqId=10000057 size=17B client_node_id=10
[server req_recv] t=7397719278 ns reqId=8000057 size=17B client_node_id=8
[client rdma_recv] t=7397719362 ns reqId=7000055 size=921608B client_node_id=7
[client req_send] t=7397721862 ns reqId=7000057 size=17B client_node_id=7
[server req_recv] t=7397722250 ns reqId=10000057 size=17B client_node_id=10
[client rdma_recv] t=7397722430 ns reqId=9000055 size=921608B client_node_id=9
[client req_send] t=7397724930 ns reqId=9000057 size=17B client_node_id=9
[server req_recv] t=7397725174 ns reqId=7000057 size=17B client_node_id=7
[client rdma_recv] t=7397726984 ns reqId=11000055 size=921608B client_node_id=11
[server req_recv] t=7397728242 ns reqId=9000057 size=17B client_node_id=9
[client req_send] t=7397729484 ns reqId=11000057 size=17B client_node_id=11
[client rdma_recv] t=7397729956 ns reqId=6000056 size=921608B client_node_id=6
[client req_send] t=7397732456 ns reqId=6000058 size=17B client_node_id=6
[server req_recv] t=7397732796 ns reqId=11000057 size=17B client_node_id=11
[client rdma_recv] t=7397732880 ns reqId=8000056 size=921608B client_node_id=8
[client req_send] t=7397735380 ns reqId=8000058 size=17B client_node_id=8
[server req_recv] t=7397735768 ns reqId=6000058 size=17B client_node_id=6
[client rdma_recv] t=7397735852 ns reqId=10000056 size=921608B client_node_id=10
[client req_send] t=7397738352 ns reqId=10000058 size=17B client_node_id=10
[server req_recv] t=7397738692 ns reqId=8000058 size=17B client_node_id=8
[client rdma_recv] t=7397738824 ns reqId=7000056 size=921608B client_node_id=7
[client req_send] t=7397741324 ns reqId=7000058 size=17B client_node_id=7
[server req_recv] t=7397741664 ns reqId=10000058 size=17B client_node_id=10
[client rdma_recv] t=7397741796 ns reqId=9000056 size=921608B client_node_id=9
[client req_send] t=7397744296 ns reqId=9000058 size=17B client_node_id=9
[server req_recv] t=7397744636 ns reqId=7000058 size=17B client_node_id=7
[client rdma_recv] t=7397744768 ns reqId=11000056 size=921608B client_node_id=11
[client req_send] t=7397747268 ns reqId=11000058 size=17B client_node_id=11
[server req_recv] t=7397747608 ns reqId=9000058 size=17B client_node_id=9
[server req_recv] t=7397750580 ns reqId=11000058 size=17B client_node_id=11
[client rdma_recv] t=7397775788 ns reqId=1000057 size=921608B client_node_id=1
[client req_send] t=7397778288 ns reqId=1000059 size=17B client_node_id=1
[server req_recv] t=7397780496 ns reqId=1000059 size=17B client_node_id=1
[client rdma_recv] t=7397783122 ns reqId=2000057 size=921608B client_node_id=2
[client req_send] t=7397785622 ns reqId=2000059 size=17B client_node_id=2
[server req_recv] t=7397787830 ns reqId=2000059 size=17B client_node_id=2
[server resp_send] t=7647690858 ns reqId=5000057 size=41B client_node_id=5
[client resp_recv] t=7647693142 ns reqId=5000057 size=41B client_node_id=5
[client hand_send] t=7647693142 ns reqId=5000057 size=10B client_node_id=5
[server resp_send] t=7647695172 ns reqId=3000057 size=41B client_node_id=3
[server hand_recv] t=7647695380 ns reqId=5000057 size=10B client_node_id=5
[server resp_send] t=7647696706 ns reqId=5000058 size=41B client_node_id=5
[client resp_recv] t=7647697456 ns reqId=3000057 size=41B client_node_id=3
[client hand_send] t=7647697456 ns reqId=3000057 size=10B client_node_id=3
[client resp_recv] t=7647698990 ns reqId=5000058 size=41B client_node_id=5
[client hand_send] t=7647698990 ns reqId=5000058 size=10B client_node_id=5
[server resp_send] t=7647699630 ns reqId=1000058 size=41B client_node_id=1
[server hand_recv] t=7647699694 ns reqId=3000057 size=10B client_node_id=3
[server hand_recv] t=7647701228 ns reqId=5000058 size=10B client_node_id=5
[client resp_recv] t=7647701914 ns reqId=1000058 size=41B client_node_id=1
[client hand_send] t=7647701914 ns reqId=1000058 size=10B client_node_id=1
[server resp_send] t=7647702554 ns reqId=3000058 size=41B client_node_id=3
[server hand_recv] t=7647704152 ns reqId=1000058 size=10B client_node_id=1
[client resp_recv] t=7647704838 ns reqId=3000058 size=41B client_node_id=3
[client hand_send] t=7647704838 ns reqId=3000058 size=10B client_node_id=3
[server resp_send] t=7647705520 ns reqId=2000058 size=41B client_node_id=2
[server hand_recv] t=7647707076 ns reqId=3000058 size=10B client_node_id=3
[client resp_recv] t=7647707804 ns reqId=2000058 size=41B client_node_id=2
[client hand_send] t=7647707804 ns reqId=2000058 size=10B client_node_id=2
[server resp_send] t=7647707976 ns reqId=4000059 size=41B client_node_id=4
[client resp_recv] t=7647709118 ns reqId=4000059 size=41B client_node_id=4
[client hand_send] t=7647709118 ns reqId=4000059 size=10B client_node_id=4
[server hand_recv] t=7647710042 ns reqId=2000058 size=10B client_node_id=2
[server hand_recv] t=7647710260 ns reqId=4000059 size=10B client_node_id=4
[server resp_send] t=7647713920 ns reqId=4000060 size=41B client_node_id=4
[client resp_recv] t=7647715062 ns reqId=4000060 size=41B client_node_id=4
[client hand_send] t=7647715062 ns reqId=4000060 size=10B client_node_id=4
[server hand_recv] t=7647716204 ns reqId=4000060 size=10B client_node_id=4
[server resp_send] t=7647716354 ns reqId=6000057 size=41B client_node_id=6
[server resp_send] t=7647719278 ns reqId=8000057 size=41B client_node_id=8
[client resp_recv] t=7647719780 ns reqId=6000057 size=41B client_node_id=6
[client hand_send] t=7647719780 ns reqId=6000057 size=10B client_node_id=6
[server resp_send] t=7647722250 ns reqId=10000057 size=41B client_node_id=10
[client resp_recv] t=7647722704 ns reqId=8000057 size=41B client_node_id=8
[client hand_send] t=7647722704 ns reqId=8000057 size=10B client_node_id=8
[server hand_recv] t=7647723114 ns reqId=6000057 size=10B client_node_id=6
[server resp_send] t=7647725174 ns reqId=7000057 size=41B client_node_id=7
[client resp_recv] t=7647725676 ns reqId=10000057 size=41B client_node_id=10
[client hand_send] t=7647725676 ns reqId=10000057 size=10B client_node_id=10
[server hand_recv] t=7647726038 ns reqId=8000057 size=10B client_node_id=8
[server resp_send] t=7647728242 ns reqId=9000057 size=41B client_node_id=9
[client resp_recv] t=7647728600 ns reqId=7000057 size=41B client_node_id=7
[client hand_send] t=7647728600 ns reqId=7000057 size=10B client_node_id=7
[server hand_recv] t=7647729010 ns reqId=10000057 size=10B client_node_id=10
[client resp_recv] t=7647731668 ns reqId=9000057 size=41B client_node_id=9
[client hand_send] t=7647731668 ns reqId=9000057 size=10B client_node_id=9
